Country,Total,Employment_Age,Employed,Employed_percent,Canton,Date
Türkei,65,43,8,0.18604651162790697,NW,2022-06
Gesamttotal,184,98,44,0.44897959183673469,OW,2022-06
Eritrea,88,43,20,0.46511627906976744,OW,2022-06
Afghanistan,1,1,0,0,OW,2022-06
China (Volksrepublik),13,9,8,0.88888888888888884,OW,2022-06
Iran,1,1,0,0,OW,2022-06
Sri Lanka,24,12,9,0.75,OW,2022-06
Syrien,20,13,4,0.30769230769230771,OW,2022-06
Türkei,12,7,1,0.14285714285714285,OW,2022-06
Gesamttotal,3071,1823,864,0.47394404827207898,SG,2022-06
Äthiopien,55,32,17,0.53125,SG,2022-06
Eritrea,1335,794,423,0.53274559193954663,SG,2022-06
Somalia,77,39,21,0.53846153846153844,SG,2022-06
Afghanistan,196,107,39,0.3644859813084112,SG,2022-06
China (Volksrepublik),39,31,21,0.67741935483870963,SG,2022-06
Irak,55,34,15,0.44117647058823528,SG,2022-06
Iran,41,32,16,0.5,SG,2022-06
Sri Lanka,220,153,107,0.69934640522875813,SG,2022-06
Syrien,597,308,129,0.41883116883116883,SG,2022-06
Türkei,293,198,38,0.19191919191919191,SG,2022-06
Gesamttotal,738,474,206,0.43459915611814348,SH,2022-06
Äthiopien,2,2,1,0.5,SH,2022-06
Eritrea,312,189,96,0.50793650793650791,SH,2022-06
Somalia,11,4,1,0.25,SH,2022-06
Afghanistan,35,23,10,0.43478260869565216,SH,2022-06
China (Volksrepublik),23,15,11,0.73333333333333328,SH,2022-06
Irak,17,12,3,0.25,SH,2022-06
Iran,9,6,2,0.33333333333333331,SH,2022-06
Sri Lanka,74,51,30,0.58823529411764708,SH,2022-06
Syrien,164,111,43,0.38738738738738737,SH,2022-06
Türkei,73,48,6,0.125,SH,2022-06
Gesamttotal,2080,1274,537,0.42150706436420721,SO,2022-06
Äthiopien,33,17,9,0.52941176470588236,SO,2022-06
Eritrea,928,569,262,0.46045694200351495,SO,2022-06
Somalia,36,18,5,0.27777777777777779,SO,2022-06
Afghanistan,120,69,27,0.39130434782608697,SO,2022-06
China (Volksrepublik),30,18,9,0.5,SO,2022-06
Irak,48,31,6,0.19354838709677419,SO,2022-06
Iran,29,27,15,0.55555555555555558,SO,2022-06
Sri Lanka,167,125,70,0.56000000000000005,SO,2022-06
Syrien,398,232,88,0.37931034482758619,SO,2022-06
Türkei,150,95,20,0.21052631578947367,SO,2022-06
Gesamttotal,1073,649,289,0.44530046224961478,SZ,2022-06
Äthiopien,12,7,4,0.5714285714285714,SZ,2022-06
Eritrea,383,228,129,0.56578947368421051,SZ,2022-06
Somalia,3,2,1,0.5,SZ,2022-06
Afghanistan,91,52,22,0.42307692307692307,SZ,2022-06
China (Volksrepublik),24,20,18,0.9,SZ,2022-06
Irak,41,22,6,0.27272727272727271,SZ,2022-06
Iran,11,9,4,0.44444444444444442,SZ,2022-06
Sri Lanka,81,62,36,0.58064516129032262,SZ,2022-06
Syrien,251,140,49,0.35,SZ,2022-06
Türkei,141,87,13,0.14942528735632185,SZ,2022-06
Gesamttotal,836,521,254,0.4875239923224568,TG,2022-06
Äthiopien,22,12,6,0.5,TG,2022-06
Eritrea,324,207,134,0.64734299516908211,TG,2022-06
Somalia,19,11,2,0.18181818181818182,TG,2022-06
Afghanistan,44,26,8,0.30769230769230771,TG,2022-06
China (Volksrepublik),19,14,6,0.42857142857142855,TG,2022-06
Irak,4,4,3,0.75,TG,2022-06
Iran,19,17,10,0.58823529411764708,TG,2022-06
Sri Lanka,55,35,25,0.7142857142857143,TG,2022-06
Syrien,201,117,46,0.39316239316239315,TG,2022-06
Türkei,81,57,9,0.15789473684210525,TG,2022-06
Gesamttotal,1399,823,212,0.25759416767922233,TI,2022-06
Äthiopien,8,6,0,0,TI,2022-06
Eritrea,607,328,97,0.29573170731707316,TI,2022-06
Somalia,16,10,2,0.2,TI,2022-06
Afghanistan,113,65,18,0.27692307692307694,TI,2022-06
China (Volksrepublik),3,3,2,0.66666666666666663,TI,2022-06
Irak,15,9,1,0.1111111111111111,TI,2022-06
Iran,32,24,3,0.125,TI,2022-06
Sri Lanka,90,65,34,0.52307692307692311,TI,2022-06
Syrien,286,161,27,0.16770186335403728,TI,2022-06
Türkei,131,86,10,0.11627906976744186,TI,2022-06
Gesamttotal,323,196,105,0.5357142857142857,UR,2022-06
Eritrea,139,88,55,0.625,UR,2022-06
Afghanistan,20,11,5,0.45454545454545453,UR,2022-06
China (Volksrepublik),4,4,4,1,UR,2022-06
Irak,5,3,1,0.33333333333333331,UR,2022-06
Iran,2,2,0,0,UR,2022-06
Sri Lanka,36,23,19,0.82608695652173914,UR,2022-06
Syrien,46,26,12,0.46153846153846156,UR,2022-06
Türkei,43,26,3,0.11538461538461539,UR,2022-06
Gesamttotal,5712,3375,984,0.29155555555555557,VD,2022-06
Äthiopien,74,39,12,0.30769230769230771,VD,2022-06
Eritrea,1953,1176,420,0.35714285714285715,VD,2022-06
Somalia,142,75,21,0.28000000000000003,VD,2022-06
Afghanistan,480,289,57,0.1972318339100346,VD,2022-06
China (Volksrepublik),29,19,13,0.68421052631578949,VD,2022-06
Irak,133,82,17,0.2073170731707317,VD,2022-06
Iran,93,62,16,0.25806451612903225,VD,2022-06
Sri Lanka,359,232,132,0.56896551724137934,VD,2022-06
Syrien,1378,743,174,0.23418573351278602,VD,2022-06
Türkei,550,348,37,0.10632183908045977,VD,2022-06
Gesamttotal,2051,1160,400,0.34482758620689657,VS,2022-06
Äthiopien,43,18,6,0.33333333333333331,VS,2022-06
Eritrea,630,378,160,0.42328042328042326,VS,2022-06
Somalia,54,25,6,0.24,VS,2022-06
Afghanistan,212,115,41,0.35652173913043478,VS,2022-06
China (Volksrepublik),12,9,7,0.77777777777777779,VS,2022-06
Irak,58,27,11,0.40740740740740738,VS,2022-06
Iran,32,18,7,0.3888888888888889,VS,2022-06
Sri Lanka,102,61,34,0.55737704918032782,VS,2022-06
Syrien,465,235,57,0.24255319148936169,VS,2022-06
Türkei,248,159,33,0.20754716981132076,VS,2022-06
Gesamttotal,9127,5635,2812,0.49902395740905059,ZH,2022-06
Äthiopien,86,57,36,0.63157894736842102,ZH,2022-06
Eritrea,3279,2049,1148,0.56027330405075648,ZH,2022-06
Somalia,281,165,79,0.47878787878787876,ZH,2022-06
Afghanistan,555,328,137,0.41768292682926828,ZH,2022-06
China (Volksrepublik),131,97,72,0.74226804123711343,ZH,2022-06
Irak,226,141,59,0.41843971631205673,ZH,2022-06
Iran,182,143,74,0.5174825174825175,ZH,2022-06
Sri Lanka,620,420,280,0.66666666666666663,ZH,2022-06
Syrien,2302,1292,621,0.48065015479876161,ZH,2022-06
Türkei,904,596,160,0.26845637583892618,ZH,2022-06
Gesamttotal,774,468,214,0.45726495726495725,ZG,2022-06
Äthiopien,8,5,0,0,ZG,2022-06
Eritrea,298,173,97,0.56069364161849711,ZG,2022-06
Somalia,29,18,7,0.3888888888888889,ZG,2022-06
Afghanistan,47,29,14,0.48275862068965519,ZG,2022-06
China (Volksrepublik),6,5,4,0.8,ZG,2022-06
Irak,13,10,3,0.3,ZG,2022-06
Iran,6,6,6,1,ZG,2022-06
Sri Lanka,89,58,33,0.56896551724137934,ZG,2022-06
Syrien,149,85,34,0.4,ZG,2022-06
Türkei,116,68,13,0.19117647058823528,ZG,2022-06
Gesamttotal,4555,2801,1170,0.41770796144234201,AG,2022-07
Äthiopien,42,25,11,0.44,AG,2022-07
Eritrea,2047,1248,666,0.53365384615384615,AG,2022-07
Somalia,45,26,9,0.34615384615384615,AG,2022-07
Afghanistan,208,119,38,0.31932773109243695,AG,2022-07
China (Volksrepublik),34,23,19,0.82608695652173914,AG,2022-07
Irak,88,50,15,0.3,AG,2022-07
Iran,43,36,13,0.3611111111111111,AG,2022-07
Sri Lanka,305,216,137,0.6342592592592593,AG,2022-07
Syrien,858,484,164,0.33884297520661155,AG,2022-07
Türkei,649,431,52,0.12064965197215777,AG,2022-07
Gesamttotal,109,78,42,0.53846153846153844,AI,2022-07
Eritrea,52,37,29,0.78378378378378377,AI,2022-07
Afghanistan,1,1,0,0,AI,2022-07
China (Volksrepublik),2,2,1,0.5,AI,2022-07
Irak,1,1,1,1,AI,2022-07
Iran,1,1,0,0,AI,2022-07
Sri Lanka,14,11,6,0.54545454545454541,AI,2022-07
Syrien,19,12,5,0.41666666666666669,AI,2022-07
Türkei,16,11,0,0,AI,2022-07
Gesamttotal,440,265,126,0.47547169811320755,AR,2022-07
Äthiopien,1,1,0,0,AR,2022-07
Eritrea,185,108,66,0.61111111111111116,AR,2022-07
Somalia,8,6,4,0.66666666666666663,AR,2022-07
Afghanistan,26,18,7,0.3888888888888889,AR,2022-07
China (Volksrepublik),4,1,0,0,AR,2022-07
Irak,4,4,1,0.25,AR,2022-07
Iran,7,7,2,0.2857142857142857,AR,2022-07
Sri Lanka,42,30,15,0.5,AR,2022-07
Syrien,85,42,20,0.47619047619047616,AR,2022-07
Türkei,64,39,8,0.20512820512820512,AR,2022-07
Gesamttotal,7597,4555,2014,0.4421514818880351,BE,2022-07
Äthiopien,60,36,17,0.47222222222222221,BE,2022-07
Eritrea,3002,1759,909,0.51677089255258668,BE,2022-07
Somalia,114,58,26,0.44827586206896552,BE,2022-07
Afghanistan,412,242,83,0.34297520661157027,BE,2022-07
China (Volksrepublik),75,51,36,0.70588235294117652,BE,2022-07
Irak,157,92,38,0.41304347826086957,BE,2022-07
Iran,154,107,53,0.49532710280373832,BE,2022-07
Sri Lanka,561,391,260,0.66496163682864451,BE,2022-07
Syrien,1727,964,351,0.36410788381742737,BE,2022-07
Türkei,870,565,135,0.23893805309734514,BE,2022-07
Gesamttotal,1638,999,425,0.42542542542542544,BL,2022-07
Äthiopien,15,11,4,0.36363636363636365,BL,2022-07
Eritrea,732,427,211,0.49414519906323184,BL,2022-07
Somalia,22,15,5,0.33333333333333331,BL,2022-07
Afghanistan,45,36,16,0.44444444444444442,BL,2022-07
China (Volksrepublik),20,14,6,0.42857142857142855,BL,2022-07
Irak,55,29,11,0.37931034482758619,BL,2022-07
Iran,29,22,11,0.5,BL,2022-07
Sri Lanka,148,103,67,0.65048543689320393,BL,2022-07
Syrien,383,222,70,0.31531531531531531,BL,2022-07
Türkei,129,84,16,0.19047619047619047,BL,2022-07
Gesamttotal,1090,662,235,0.35498489425981872,BS,2022-07
Äthiopien,10,5,2,0.4,BS,2022-07
Eritrea,438,242,95,0.3925619834710744,BS,2022-07
Somalia,14,8,3,0.375,BS,2022-07
Afghanistan,37,22,7,0.31818181818181818,BS,2022-07
China (Volksrepublik),9,6,3,0.5,BS,2022-07
Irak,16,12,9,0.75,BS,2022-07
Iran,35,28,7,0.25,BS,2022-07
Sri Lanka,58,44,26,0.59090909090909094,BS,2022-07
Syrien,239,142,45,0.31690140845070425,BS,2022-07
Türkei,117,84,22,0.26190476190476192,BS,2022-07
Gesamttotal,2094,1267,374,0.2951854775059195,FR,2022-07
Äthiopien,26,18,7,0.3888888888888889,FR,2022-07
Eritrea,844,519,173,0.33333333333333331,FR,2022-07
Somalia,41,21,2,9.5238095238095233E-2,FR,2022-07
Afghanistan,148,87,19,0.21839080459770116,FR,2022-07
China (Volksrepublik),25,17,6,0.35294117647058826,FR,2022-07
Irak,65,41,10,0.24390243902439024,FR,2022-07
Iran,31,22,7,0.31818181818181818,FR,2022-07
Sri Lanka,160,112,41,0.36607142857142855,FR,2022-07
Syrien,464,239,65,0.27196652719665271,FR,2022-07
Türkei,147,102,16,0.15686274509803921,FR,2022-07
Gesamttotal,3549,2158,394,0.18257645968489342,GE,2022-07
Äthiopien,74,40,9,0.22500000000000001,GE,2022-07
Eritrea,1231,749,164,0.21895861148197596,GE,2022-07
Somalia,91,52,13,0.25,GE,2022-07
Afghanistan,322,200,37,0.185,GE,2022-07
China (Volksrepublik),22,13,6,0.46153846153846156,GE,2022-07
Irak,114,69,10,0.14492753623188406,GE,2022-07
Iran,89,70,7,0.1,GE,2022-07
Sri Lanka,168,113,43,0.38053097345132741,GE,2022-07
Syrien,589,321,47,0.14641744548286603,GE,2022-07
Türkei,438,270,12,4.4444444444444446E-2,GE,2022-07
Gesamttotal,286,183,104,0.56830601092896171,GL,2022-07
Äthiopien,2,2,2,1,GL,2022-07
Eritrea,117,75,48,0.64,GL,2022-07
Afghanistan,12,7,2,0.2857142857142857,GL,2022-07
China (Volksrepublik),5,4,3,0.75,GL,2022-07
Iran,2,2,1,0.5,GL,2022-07
Sri Lanka,42,27,20,0.7407407407407407,GL,2022-07
Syrien,67,41,23,0.56097560975609762,GL,2022-07
Türkei,33,21,3,0.14285714285714285,GL,2022-07
Gesamttotal,1230,741,338,0.45614035087719296,GR,2022-07
Äthiopien,4,2,2,1,GR,2022-07
Eritrea,498,295,179,0.60677966101694913,GR,2022-07
Somalia,16,8,5,0.625,GR,2022-07
Afghanistan,75,51,16,0.31372549019607843,GR,2022-07
China (Volksrepublik),10,6,5,0.83333333333333337,GR,2022-07
Irak,44,27,10,0.37037037037037035,GR,2022-07
Iran,20,13,4,0.30769230769230771,GR,2022-07
Sri Lanka,112,74,50,0.67567567567567566,GR,2022-07
Syrien,274,149,49,0.32885906040268459,GR,2022-07
Türkei,144,94,10,0.10638297872340426,GR,2022-07
Gesamttotal,656,388,139,0.35824742268041238,JU,2022-07
Äthiopien,2,2,1,0.5,JU,2022-07
Eritrea,258,144,60,0.41666666666666669,JU,2022-07
Somalia,4,4,2,0.5,JU,2022-07
Afghanistan,38,23,8,0.34782608695652173,JU,2022-07
China (Volksrepublik),6,3,3,1,JU,2022-07
Irak,3,1,0,0,JU,2022-07
Iran,9,6,2,0.33333333333333331,JU,2022-07
Sri Lanka,54,34,15,0.44117647058823528,JU,2022-07
Syrien,161,100,33,0.33,JU,2022-07
Türkei,83,47,5,0.10638297872340426,JU,2022-07
Gesamttotal,2972,1862,908,0.48764769065520946,LU,2022-07
Äthiopien,18,15,10,0.66666666666666663,LU,2022-07
Eritrea,1271,773,433,0.56015523932729627,LU,2022-07
Somalia,53,35,14,0.4,LU,2022-07
Afghanistan,135,96,40,0.41666666666666669,LU,2022-07
China (Volksrepublik),36,25,18,0.72,LU,2022-07
Irak,42,26,15,0.57692307692307687,LU,2022-07
Iran,70,52,23,0.44230769230769229,LU,2022-07
Sri Lanka,252,173,112,0.64739884393063585,LU,2022-07
Syrien,594,344,138,0.40116279069767441,LU,2022-07
Türkei,345,237,68,0.28691983122362869,LU,2022-07
Gesamttotal,1442,832,322,0.38701923076923078,NE,2022-07
Äthiopien,10,9,6,0.66666666666666663,NE,2022-07
Eritrea,590,326,137,0.42024539877300615,NE,2022-07
Somalia,67,29,10,0.34482758620689657,NE,2022-07
Afghanistan,117,67,25,0.37313432835820898,NE,2022-07
China (Volksrepublik),15,9,7,0.77777777777777779,NE,2022-07
Irak,19,13,3,0.23076923076923078,NE,2022-07
Iran,9,8,0,0,NE,2022-07
Sri Lanka,129,86,55,0.63953488372093026,NE,2022-07
Syrien,336,186,52,0.27956989247311825,NE,2022-07
Türkei,76,51,10,0.19607843137254902,NE,2022-07
Gesamttotal,277,170,69,0.40588235294117647,NW,2022-07
Äthiopien,1,1,1,1,NW,2022-07
Eritrea,96,55,26,0.47272727272727272,NW,2022-07
Afghanistan,14,10,3,0.3,NW,2022-07
China (Volksrepublik),1,1,1,1,NW,2022-07
Irak,1,1,0,0,NW,2022-07
Iran,5,5,3,0.6,NW,2022-07
Sri Lanka,35,23,17,0.73913043478260865,NW,2022-07
Syrien,50,27,10,0.37037037037037035,NW,2022-07
Türkei,65,43,8,0.18604651162790697,NW,2022-07
Gesamttotal,185,100,42,0.42,OW,2022-07
Eritrea,89,43,19,0.44186046511627908,OW,2022-07
Afghanistan,1,1,0,0,OW,2022-07
China (Volksrepublik),13,9,8,0.88888888888888884,OW,2022-07
Iran,1,1,0,0,OW,2022-07
Sri Lanka,24,13,9,0.69230769230769229,OW,2022-07
Syrien,21,14,3,0.21428571428571427,OW,2022-07
Türkei,12,7,1,0.14285714285714285,OW,2022-07
Gesamttotal,3080,1832,876,0.47816593886462883,SG,2022-07
Äthiopien,55,32,17,0.53125,SG,2022-07
Eritrea,1339,796,430,0.54020100502512558,SG,2022-07
Somalia,77,39,23,0.58974358974358976,SG,2022-07
Afghanistan,197,109,42,0.38532110091743121,SG,2022-07
China (Volksrepublik),39,31,20,0.64516129032258063,SG,2022-07
Irak,54,33,14,0.42424242424242425,SG,2022-07
Iran,41,32,16,0.5,SG,2022-07
Sri Lanka,216,151,106,0.70198675496688745,SG,2022-07
Syrien,598,309,131,0.42394822006472493,SG,2022-07
Türkei,301,205,40,0.1951219512195122,SG,2022-07
Gesamttotal,737,473,208,0.43974630021141647,SH,2022-07
Äthiopien,2,2,1,0.5,SH,2022-07
Eritrea,313,189,99,0.52380952380952384,SH,2022-07
Somalia,11,4,1,0.25,SH,2022-07
Afghanistan,35,23,10,0.43478260869565216,SH,2022-07
China (Volksrepublik),21,14,10,0.7142857142857143,SH,2022-07
Irak,17,12,3,0.25,SH,2022-07
Iran,9,6,2,0.33333333333333331,SH,2022-07
Sri Lanka,74,51,31,0.60784313725490191,SH,2022-07
Syrien,164,111,42,0.3783783783783784,SH,2022-07
Türkei,73,48,6,0.125,SH,2022-07
Gesamttotal,2094,1282,563,0.43915756630265212,SO,2022-07
Äthiopien,29,17,10,0.58823529411764708,SO,2022-07
Eritrea,930,569,276,0.48506151142355008,SO,2022-07
Somalia,36,18,5,0.27777777777777779,SO,2022-07
Afghanistan,124,71,27,0.38028169014084506,SO,2022-07
China (Volksrepublik),30,18,9,0.5,SO,2022-07
Irak,48,31,7,0.22580645161290322,SO,2022-07
Iran,29,27,18,0.66666666666666663,SO,2022-07
Sri Lanka,169,126,72,0.5714285714285714,SO,2022-07
Syrien,399,233,93,0.39914163090128757,SO,2022-07
Türkei,150,95,21,0.22105263157894736,SO,2022-07
Gesamttotal,1077,651,292,0.44854070660522272,SZ,2022-07
Äthiopien,12,7,4,0.5714285714285714,SZ,2022-07
Eritrea,383,228,134,0.58771929824561409,SZ,2022-07
Somalia,3,2,1,0.5,SZ,2022-07
Afghanistan,92,52,22,0.42307692307692307,SZ,2022-07
China (Volksrepublik),23,19,16,0.84210526315789469,SZ,2022-07
Irak,41,23,7,0.30434782608695654,SZ,2022-07
Iran,11,9,4,0.44444444444444442,SZ,2022-07
Sri Lanka,81,62,35,0.56451612903225812,SZ,2022-07
Syrien,251,140,49,0.35,SZ,2022-07
Türkei,145,89,13,0.14606741573033707,SZ,2022-07
Gesamttotal,842,523,249,0.47609942638623326,TG,2022-07
Äthiopien,22,12,6,0.5,TG,2022-07
Eritrea,322,206,132,0.64077669902912626,TG,2022-07
Somalia,19,11,2,0.18181818181818182,TG,2022-07
Afghanistan,45,27,9,0.33333333333333331,TG,2022-07
China (Volksrepublik),19,14,6,0.42857142857142855,TG,2022-07
Irak,4,4,2,0.5,TG,2022-07
Iran,19,17,11,0.6470588235294118,TG,2022-07
Sri Lanka,56,35,25,0.7142857142857143,TG,2022-07
Syrien,200,116,41,0.35344827586206895,TG,2022-07
Türkei,88,60,10,0.16666666666666666,TG,2022-07
Gesamttotal,1428,844,215,0.25473933649289099,TI,2022-07
Äthiopien,9,7,0,0,TI,2022-07
Eritrea,608,329,100,0.303951367781155,TI,2022-07
Somalia,18,11,2,0.18181818181818182,TI,2022-07
Afghanistan,123,71,19,0.26760563380281688,TI,2022-07
China (Volksrepublik),3,3,2,0.66666666666666663,TI,2022-07
Irak,15,9,1,0.1111111111111111,TI,2022-07
Iran,32,24,3,0.125,TI,2022-07
Sri Lanka,90,65,33,0.50769230769230766,TI,2022-07
Syrien,287,161,27,0.16770186335403728,TI,2022-07
Türkei,137,94,11,0.11702127659574468,TI,2022-07
Gesamttotal,323,196,109,0.55612244897959184,UR,2022-07
Eritrea,139,88,58,0.65909090909090906,UR,2022-07
Afghanistan,20,11,7,0.63636363636363635,UR,2022-07
China (Volksrepublik),4,4,4,1,UR,2022-07
Irak,5,3,1,0.33333333333333331,UR,2022-07
Iran,2,2,0,0,UR,2022-07
Sri Lanka,36,23,19,0.82608695652173914,UR,2022-07
Syrien,46,26,11,0.42307692307692307,UR,2022-07
Türkei,43,26,3,0.11538461538461539,UR,2022-07
Gesamttotal,5735,3393,1002,0.29531388152077809,VD,2022-07
Äthiopien,75,40,12,0.3,VD,2022-07
Eritrea,1951,1173,427,0.36402387041773232,VD,2022-07
Somalia,144,78,20,0.25641025641025639,VD,2022-07
Afghanistan,483,292,60,0.20547945205479451,VD,2022-07
China (Volksrepublik),29,19,12,0.63157894736842102,VD,2022-07
Irak,133,82,18,0.21951219512195122,VD,2022-07
Iran,92,61,15,0.24590163934426229,VD,2022-07
Sri Lanka,359,233,133,0.57081545064377681,VD,2022-07
Syrien,1374,741,182,0.24561403508771928,VD,2022-07
Türkei,575,362,36,9.9447513812154692E-2,VD,2022-07
Gesamttotal,2062,1170,415,0.35470085470085472,VS,2022-07
Äthiopien,40,18,6,0.33333333333333331,VS,2022-07
Eritrea,630,378,162,0.42857142857142855,VS,2022-07
Somalia,57,25,7,0.28000000000000003,VS,2022-07
Afghanistan,212,115,40,0.34782608695652173,VS,2022-07
China (Volksrepublik),13,10,8,0.8,VS,2022-07
Irak,58,28,10,0.35714285714285715,VS,2022-07
Iran,30,17,7,0.41176470588235292,VS,2022-07
Sri Lanka,102,61,35,0.57377049180327866,VS,2022-07
Syrien,469,236,61,0.25847457627118642,VS,2022-07
Türkei,254,162,40,0.24691358024691357,VS,2022-07
Gesamttotal,9120,5641,2803,0.49689771317142351,ZH,2022-07
Äthiopien,86,57,35,0.61403508771929827,ZH,2022-07
Eritrea,3266,2042,1146,0.56121449559255632,ZH,2022-07
Somalia,279,163,83,0.50920245398773001,ZH,2022-07
Afghanistan,557,331,137,0.41389728096676737,ZH,2022-07
China (Volksrepublik),130,98,71,0.72448979591836737,ZH,2022-07
Irak,226,141,62,0.43971631205673761,ZH,2022-07
Iran,182,143,73,0.51048951048951052,ZH,2022-07
Sri Lanka,616,418,282,0.67464114832535882,ZH,2022-07
Syrien,2301,1290,608,0.47131782945736433,ZH,2022-07
Türkei,907,601,158,0.26289517470881862,ZH,2022-07
Gesamttotal,775,468,216,0.46153846153846156,ZG,2022-07
Äthiopien,8,5,0,0,ZG,2022-07
Eritrea,298,173,98,0.56647398843930641,ZG,2022-07
Somalia,29,18,7,0.3888888888888889,ZG,2022-07
Afghanistan,47,29,14,0.48275862068965519,ZG,2022-07
China (Volksrepublik),6,5,4,0.8,ZG,2022-07
Irak,14,10,3,0.3,ZG,2022-07
Iran,6,6,6,1,ZG,2022-07
Sri Lanka,89,58,33,0.56896551724137934,ZG,2022-07
Syrien,149,85,35,0.41176470588235292,ZG,2022-07
Türkei,116,68,13,0.19117647058823528,ZG,2022-07
Gesamttotal,4583,2820,1182,0.41914893617021276,AG,2022-08
Äthiopien,43,26,12,0.46153846153846156,AG,2022-08
Eritrea,2048,1245,671,0.53895582329317271,AG,2022-08
Somalia,45,26,9,0.34615384615384615,AG,2022-08
Afghanistan,211,123,40,0.32520325203252032,AG,2022-08
China (Volksrepublik),34,23,19,0.82608695652173914,AG,2022-08
Irak,88,50,16,0.32,AG,2022-08
Iran,43,36,14,0.3888888888888889,AG,2022-08
Sri Lanka,306,217,136,0.62672811059907829,AG,2022-08
Syrien,859,484,161,0.33264462809917356,AG,2022-08
Türkei,670,447,58,0.12975391498881431,AG,2022-08
Gesamttotal,109,78,44,0.5641025641025641,AI,2022-08
Eritrea,52,37,29,0.78378378378378377,AI,2022-08
Afghanistan,1,1,0,0,AI,2022-08
China (Volksrepublik),2,2,1,0.5,AI,2022-08
Irak,1,1,1,1,AI,2022-08
Iran,1,1,0,0,AI,2022-08
Sri Lanka,14,11,7,0.63636363636363635,AI,2022-08
Syrien,19,12,6,0.5,AI,2022-08
Türkei,16,11,0,0,AI,2022-08
Gesamttotal,441,266,125,0.46992481203007519,AR,2022-08
Äthiopien,1,1,0,0,AR,2022-08
Eritrea,183,107,65,0.60747663551401865,AR,2022-08
Somalia,8,6,4,0.66666666666666663,AR,2022-08
Afghanistan,26,18,7,0.3888888888888889,AR,2022-08
China (Volksrepublik),4,1,0,0,AR,2022-08
Irak,4,4,1,0.25,AR,2022-08
Iran,8,8,2,0.25,AR,2022-08
Sri Lanka,42,30,16,0.53333333333333333,AR,2022-08
Syrien,85,42,19,0.45238095238095238,AR,2022-08
Türkei,65,39,8,0.20512820512820512,AR,2022-08
Gesamttotal,7614,4558,2056,0.45107503290917067,BE,2022-08
Äthiopien,59,35,18,0.51428571428571423,BE,2022-08
Eritrea,3000,1752,914,0.52168949771689499,BE,2022-08
Somalia,113,57,25,0.43859649122807015,BE,2022-08
Afghanistan,423,243,86,0.35390946502057613,BE,2022-08
China (Volksrepublik),76,51,36,0.70588235294117652,BE,2022-08
Irak,159,96,44,0.45833333333333331,BE,2022-08
Iran,155,107,49,0.45794392523364486,BE,2022-08
Sri Lanka,556,387,262,0.67700258397932822,BE,2022-08
Syrien,1728,970,369,0.3804123711340206,BE,2022-08
Türkei,880,568,141,0.24823943661971831,BE,2022-08
Gesamttotal,1642,1002,435,0.43413173652694609,BL,2022-08
Äthiopien,15,11,3,0.27272727272727271,BL,2022-08
Eritrea,734,429,220,0.51282051282051277,BL,2022-08
Somalia,22,15,5,0.33333333333333331,BL,2022-08
Afghanistan,47,37,16,0.43243243243243246,BL,2022-08
China (Volksrepublik),20,14,7,0.5,BL,2022-08
Irak,55,29,11,0.37931034482758619,BL,2022-08
Iran,29,22,11,0.5,BL,2022-08
Sri Lanka,148,103,65,0.6310679611650486,BL,2022-08
Syrien,382,221,74,0.33484162895927599,BL,2022-08
Türkei,130,85,14,0.16470588235294117,BL,2022-08
Gesamttotal,1098,666,237,0.35585585585585583,BS,2022-08
Äthiopien,10,5,2,0.4,BS,2022-08
Eritrea,439,243,94,0.38683127572016462,BS,2022-08
Somalia,13,7,2,0.2857142857142857,BS,2022-08
Afghanistan,36,21,6,0.2857142857142857,BS,2022-08
China (Volksrepublik),10,6,3,0.5,BS,2022-08
Irak,16,12,9,0.75,BS,2022-08
Iran,35,29,7,0.2413793103448276,BS,2022-08
Sri Lanka,59,44,27,0.61363636363636365,BS,2022-08
Syrien,241,143,46,0.32167832167832167,BS,2022-08
Türkei,121,86,22,0.2558139534883721,BS,2022-08
Gesamttotal,2098,1269,369,0.29078014184397161,FR,2022-08
Äthiopien,26,18,8,0.44444444444444442,FR,2022-08
Eritrea,848,520,169,0.32500000000000001,FR,2022-08
Somalia,41,22,2,9.0909090909090912E-2,FR,2022-08
Afghanistan,147,86,17,0.19767441860465115,FR,2022-08
China (Volksrepublik),25,17,6,0.35294117647058826,FR,2022-08
